"rep","Time","Pop_size","Pop_est"
4,44,0,0
4,45,0,0
4,46,0,0
4,47,0,0
4,48,0,0
5,1,12,12
5,2,11,11
5,3,9,9
5,4,7,7
5,5,7,7
5,6,12,12
5,7,22,22
5,8,21,21
5,9,20,20
5,10,16,16
5,11,14,14
5,12,14,14
5,13,13,13
5,14,11,11
5,15,11,11
5,16,9,9
5,17,9,9
5,18,16,16
5,19,27,27
5,20,25,25
5,21,24,24
5,22,23,23
5,23,22,22
5,24,20,20
5,25,18,18
5,26,18,18
5,27,15,15
5,28,11,11
5,29,10,10
5,30,21,21
5,31,41,41
5,32,41,41
5,33,37,37
5,34,34,34
5,35,31,31
5,36,31,31
5,37,31,31
5,38,29,29
5,39,28,28
5,40,24,24
5,41,18,18
5,42,38,38
5,43,88,88
5,44,71,71
5,45,59,59
5,46,54,54
5,47,49,49
5,48,48,48
6,1,13,13
6,2,12,12
6,3,12,12
6,4,11,11
6,5,8,8
6,6,14,14
6,7,30,30
6,8,24,24
6,9,18,18
6,10,17,17
6,11,17,17
6,12,17,17
6,13,16,16
6,14,16,16
6,15,15,15
6,16,12,12
6,17,9,9
6,18,12,12
6,19,27,27
6,20,21,21
6,21,19,19
6,22,17,17
6,23,16,16
6,24,16,16
6,25,16,16
6,26,16,16
6,27,16,16
6,28,12,12
6,29,9,9
6,30,21,21
6,31,40,40
6,32,37,37
6,33,27,27
6,34,26,26
6,35,24,24
6,36,23,23
6,37,23,23
6,38,23,23
6,39,22,22
6,40,18,18
6,41,12,12
6,42,24,24
6,43,41,41
6,44,35,35
6,45,30,30
6,46,29,29
6,47,26,26
6,48,24,24
7,1,15,15
7,2,14,14
7,3,12,12
7,4,9,9
7,5,5,5
7,6,13,13
7,7,30,30
7,8,25,25
7,9,23,23
7,10,19,19
7,11,17,17
7,12,17,17
7,13,17,17
7,14,17,17
7,15,15,15
7,16,10,10
7,17,9,9
7,18,15,15
7,19,35,35
7,20,32,32
7,21,29,29
7,22,27,27
7,23,26,26
7,24,26,26
7,25,25,25
7,26,24,24
7,27,21,21
7,28,16,16
7,29,10,10
7,30,16,16
7,31,35,35
7,32,31,31
7,33,26,26
7,34,23,23
7,35,21,21
7,36,20,20
7,37,20,20
7,38,17,17
7,39,16,16
7,40,14,14
7,41,13,13
7,42,28,28
7,43,51,51
7,44,40,40
7,45,38,38
7,46,35,35
7,47,33,33
7,48,32,32
8,1,13,13
8,2,13,13
8,3,11,11
8,4,6,6
8,5,4,4
8,6,9,9
8,7,19,19
8,8,17,17
8,9,17,17
8,10,16,16
8,11,15,15
8,12,15,15
8,13,14,14
8,14,12,12
8,15,11,11
8,16,8,8
8,17,8,8
8,18,18,18
8,19,41,41
8,20,39,39
8,21,37,37
8,22,33,33
8,23,32,32
8,24,27,27
8,25,26,26
8,26,25,25
8,27,22,22
8,28,16,16
8,29,15,15
8,30,33,33
8,31,59,59
8,32,51,51
8,33,45,45
8,34,38,38
8,35,31,31
8,36,29,29
8,37,29,29
8,38,26,26
8,39,24,24
8,40,20,20
8,41,15,15
8,42,29,29
8,43,55,55
8,44,46,46
8,45,43,43
8,46,39,39
8,47,36,36
8,48,36,36
9,1,12,12
9,2,11,11
9,3,7,7
9,4,5,5
9,5,5,5
9,6,11,11
9,7,20,20
9,8,19,19
9,9,15,15
9,10,13,13
9,11,11,11
9,12,11,11
9,13,10,10
9,14,9,9
9,15,9,9
9,16,7,7
9,17,7,7
9,18,16,16
9,19,31,31
9,20,26,26
9,21,21,21
9,22,19,19
9,23,19,19
9,24,19,19
9,25,19,19
9,26,18,18
9,27,14,14
9,28,10,10
9,29,10,10
9,30,21,21
9,31,37,37
9,32,29,29
9,33,27,27
9,34,24,24
9,35,22,22
9,36,22,22
9,37,20,20
9,38,19,19
9,39,18,18
9,40,16,16
9,41,14,14
9,42,32,32
9,43,56,56
9,44,47,47
9,45,41,41
9,46,38,38
9,47,37,37
9,48,36,36
10,1,12,12
10,2,9,9
10,3,7,7
10,4,6,6
10,5,5,5
10,6,13,13
10,7,27,27
10,8,26,26
10,9,24,24
10,10,22,22
10,11,19,19
10,12,18,18
10,13,17,17
10,14,16,16
10,15,14,14
10,16,9,9
10,17,7,7
10,18,14,14
10,19,37,37
10,20,32,32
10,21,26,26
10,22,20,20
10,23,19,19
10,24,17,17
10,25,16,16
10,26,15,15
10,27,13,13
10,28,12,12
10,29,11,11
10,30,27,27
10,31,51,51
10,32,43,43
10,33,37,37
10,34,33,33
10,35,30,30
10,36,28,28
10,37,26,26
10,38,26,26
10,39,21,21
10,40,16,16
10,41,13,13
10,42,27,27
10,43,49,49
10,44,43,43
10,45,37,37
10,46,37,37
10,47,34,34
10,48,33,33
11,1,14,14
11,2,12,12
11,3,12,12
11,4,7,7
11,5,6,6
11,6,12,12
11,7,27,27
11,8,23,23
11,9,21,21
11,10,19,19
11,11,19,19
11,12,17,17
11,13,16,16
11,14,16,16
11,15,14,14
11,16,10,10
11,17,10,10
11,18,20,20
11,19,38,38
11,20,34,34
11,21,30,30
11,22,25,25
11,23,23,23
11,24,22,22
11,25,21,21
11,26,19,19
11,27,19,19
11,28,18,18
11,29,12,12
11,30,20,20
11,31,34,34
11,32,27,27
11,33,21,21
11,34,18,18
11,35,18,18
11,36,18,18
11,37,18,18
11,38,18,18
11,39,14,14
11,40,11,11
11,41,9,9
11,42,14,14
11,43,32,32
11,44,25,25
11,45,23,23
11,46,19,19
11,47,19,19
11,48,19,19
12,1,15,15
12,2,13,13
12,3,12,12
12,4,10,10
12,5,9,9
12,6,14,14
12,7,26,26
12,8,22,22
12,9,19,19
12,10,16,16
12,11,16,16
12,12,16,16
12,13,16,16
12,14,16,16
12,15,13,13
12,16,11,11
12,17,9,9
12,18,19,19
12,19,30,30
12,20,26,26
12,21,21,21
12,22,20,20
12,23,17,17
12,24,17,17
12,25,17,17
12,26,16,16
12,27,14,14
12,28,11,11
12,29,7,7
12,30,13,13
12,31,29,29
12,32,23,23
12,33,22,22
12,34,19,19
12,35,17,17
12,36,17,17
12,37,17,17
12,38,17,17
12,39,16,16
12,40,13,13
12,41,12,12
12,42,22,22
12,43,43,43
12,44,39,39
12,45,34,34
12,46,31,31
12,47,31,31
12,48,29,29
13,1,11,11
13,2,10,10
13,3,9,9
13,4,6,6
13,5,5,5
13,6,10,10
13,7,16,16
13,8,12,12
13,9,10,10
13,10,9,9
13,11,9,9
13,12,9,9
13,13,9,9
13,14,9,9
13,15,8,8
13,16,7,7
13,17,7,7
13,18,13,13
13,19,35,35
13,20,31,31
13,21,27,27
13,22,24,24
13,23,24,24
13,24,23,23
13,25,23,23
13,26,23,23
13,27,21,21
13,28,15,15
13,29,12,12
13,30,22,22
13,31,37,37
13,32,29,29
13,33,24,24
13,34,23,23
13,35,23,23
13,36,23,23
13,37,22,22
13,38,19,19
13,39,17,17
13,40,17,17
13,41,15,15
13,42,25,25
13,43,50,50
13,44,41,41
13,45,35,35
13,46,31,31
13,47,29,29
13,48,28,28
14,1,10,10
14,2,10,10
14,3,6,6
14,4,6,6
14,5,3,3
14,6,10,10
14,7,22,22
14,8,15,15
14,9,15,15
14,10,14,14
14,11,13,13
14,12,12,12
14,13,9,9
14,14,8,8
14,15,7,7
14,16,5,5
14,17,4,4
14,18,10,10
14,19,24,24
14,20,19,19
14,21,15,15
14,22,13,13
14,23,12,12
14,24,12,12
14,25,12,12
14,26,12,12
14,27,10,10
14,28,10,10
14,29,9,9
14,30,23,23
14,31,44,44
14,32,39,39
14,33,32,32
14,34,30,30
14,35,26,26
14,36,24,24
14,37,24,24
14,38,23,23
14,39,21,21
14,40,16,16
14,41,11,11
14,42,26,26
14,43,60,60
14,44,46,46
14,45,41,41
14,46,34,34
14,47,34,34
14,48,32,32
15,1,11,11
15,2,10,10
15,3,8,8
15,4,6,6
15,5,4,4
15,6,6,6
15,7,12,12
15,8,8,8
15,9,7,7
15,10,6,6
15,11,5,5
15,12,5,5
15,13,5,5
15,14,5,5
15,15,5,5
15,16,4,4
15,17,3,3
15,18,7,7
15,19,16,16
15,20,13,13
15,21,9,9
15,22,9,9
15,23,9,9
15,24,8,8
15,25,7,7
15,26,6,6
15,27,6,6
15,28,6,6
15,29,6,6
15,30,9,9
15,31,18,18
15,32,12,12
15,33,10,10
15,34,8,8
15,35,7,7
15,36,7,7
15,37,7,7
15,38,7,7
15,39,7,7
15,40,7,7
15,41,5,5
15,42,11,11
15,43,19,19
15,44,14,14
15,45,10,10
15,46,9,9
15,47,7,7
15,48,7,7
16,1,10,10
16,2,10,10
16,3,8,8
16,4,6,6
16,5,4,4
16,6,10,10
16,7,24,24
16,8,21,21
16,9,18,18
16,10,16,16
16,11,16,16
16,12,15,15
16,13,15,15
16,14,14,14
16,15,11,11
16,16,11,11
16,17,9,9
16,18,11,11
16,19,19,19
16,20,17,17
16,21,15,15
16,22,14,14
16,23,14,14
16,24,14,14
16,25,14,14
16,26,13,13
16,27,10,10
16,28,7,7
16,29,6,6
16,30,6,6
16,31,18,18
16,32,13,13
16,33,13,13
16,34,12,12
16,35,10,10
16,36,10,10
16,37,10,10
16,38,10,10
16,39,7,7
16,40,6,6
16,41,4,4
16,42,7,7
16,43,14,14
16,44,11,11
16,45,10,10
16,46,9,9
16,47,7,7
16,48,7,7
17,1,11,11
17,2,10,10
17,3,7,7
17,4,6,6
17,5,4,4
17,6,9,9
17,7,14,14
17,8,11,11
17,9,9,9
17,10,9,9
17,11,8,8
17,12,8,8
17,13,8,8
17,14,8,8
17,15,8,8
17,16,7,7
17,17,4,4
17,18,5,5
17,19,11,11
17,20,9,9
17,21,8,8
17,22,6,6
17,23,6,6
17,24,5,5
17,25,4,4
17,26,4,4
17,27,4,4
17,28,3,3
17,29,3,3
17,30,9,9
17,31,19,19
17,32,13,13
17,33,12,12
17,34,12,12
17,35,12,12
17,36,12,12
17,37,12,12
17,38,12,12
17,39,10,10
17,40,10,10
17,41,8,8
17,42,13,13
17,43,20,20
17,44,14,14
17,45,12,12
17,46,12,12
17,47,12,12
17,48,12,12
18,1,11,11
18,2,10,10
18,3,10,10
18,4,10,10
18,5,5,5
18,6,6,6
18,7,12,12
18,8,12,12
18,9,11,11
18,10,9,9
18,11,9,9
18,12,9,9
18,13,9,9
18,14,8,8
18,15,8,8
18,16,3,3
18,17,3,3
18,18,5,5
18,19,9,9
18,20,9,9
18,21,8,8
18,22,8,8
18,23,7,7
18,24,6,6
18,25,6,6
18,26,6,6
18,27,5,5
18,28,4,4
18,29,3,3
18,30,8,8
18,31,15,15
18,32,11,11
18,33,10,10
18,34,6,6
18,35,6,6
18,36,6,6
18,37,6,6
18,38,6,6
18,39,6,6
18,40,6,6
18,41,4,4
18,42,6,6
18,43,8,8
18,44,4,4
18,45,3,3
18,46,3,3
18,47,3,3
18,48,3,3
19,1,13,13
19,2,12,12
19,3,10,10
19,4,10,10
19,5,5,5
19,6,12,12
19,7,20,20
19,8,19,19
19,9,17,17
19,10,17,17
19,11,15,15
19,12,14,14
19,13,13,13
19,14,13,13
19,15,13,13
19,16,9,9
19,17,7,7
19,18,13,13
19,19,30,30
19,20,26,26
19,21,23,23
19,22,22,22
19,23,22,22
19,24,22,22
19,25,22,22
19,26,21,21
19,27,18,18
19,28,13,13
19,29,10,10
19,30,14,14
19,31,23,23
19,32,18,18
19,33,11,11
19,34,9,9
19,35,8,8
19,36,7,7
19,37,6,6
19,38,5,5
19,39,5,5
19,40,3,3
19,41,3,3
19,42,5,5
19,43,12,12
19,44,9,9
19,45,9,9
19,46,8,8
19,47,6,6
19,48,6,6
20,1,14,14
20,2,13,13
20,3,10,10
20,4,7,7
20,5,4,4
20,6,6,6
20,7,13,13
20,8,10,10
20,9,9,9
20,10,8,8
20,11,8,8
20,12,8,8
20,13,8,8
20,14,8,8
20,15,8,8
20,16,7,7
20,17,4,4
20,18,11,11
20,19,21,21
20,20,19,19
20,21,16,16
20,22,11,11
20,23,11,11
20,24,10,10
20,25,10,10
20,26,8,8
20,27,8,8
20,28,6,6
20,29,5,5
20,30,7,7
20,31,13,13
20,32,9,9
20,33,9,9
20,34,5,5
20,35,5,5
20,36,5,5
20,37,5,5
20,38,5,5
20,39,5,5
20,40,2,2
20,41,0,0
20,42,0,0
20,43,0,0
20,44,0,0
20,45,0,0
20,46,0,0
20,47,0,0
20,48,0,0
21,1,14,14
21,2,12,12
21,3,11,11
21,4,9,9
21,5,8,8
21,6,19,19
21,7,41,41
21,8,33,33
21,9,30,30
21,10,27,27
21,11,27,27
21,12,26,26
21,13,25,25
21,14,23,23
21,15,22,22
21,16,20,20
21,17,16,16
21,18,26,26
21,19,65,65
21,20,53,53
21,21,43,43
21,22,40,40
21,23,40,40
21,24,35,35
21,25,35,35
21,26,35,35
21,27,31,31
21,28,25,25
21,29,23,23
21,30,39,39
21,31,68,68
21,32,49,49
21,33,42,42
21,34,33,33
21,35,30,30
21,36,30,30
21,37,28,28
21,38,26,26
21,39,21,21
21,40,18,18
21,41,14,14
21,42,31,31
21,43,64,64
21,44,56,56
21,45,46,46
21,46,42,42
21,47,39,39
21,48,39,39
22,1,12,12
22,2,10,10
22,3,8,8
22,4,6,6
22,5,4,4
22,6,10,10
22,7,19,19
22,8,16,16
22,9,15,15
22,10,13,13
22,11,12,12
22,12,11,11
22,13,11,11
22,14,10,10
22,15,10,10
22,16,9,9
22,17,7,7
22,18,15,15
22,19,26,26
22,20,23,23
22,21,23,23
22,22,20,20
22,23,17,17
22,24,17,17
22,25,16,16
22,26,14,14
22,27,13,13
22,28,9,9
22,29,7,7
22,30,14,14
22,31,26,26
22,32,24,24
22,33,23,23
22,34,20,20
22,35,19,19
22,36,19,19
22,37,19,19
22,38,18,18
22,39,16,16
22,40,10,10
22,41,8,8
22,42,22,22
22,43,30,30
22,44,26,26
22,45,23,23
22,46,21,21
22,47,20,20
22,48,20,20
23,1,11,11
23,2,10,10
23,3,9,9
23,4,7,7
23,5,7,7
23,6,16,16
23,7,26,26
23,8,21,21
23,9,15,15
23,10,14,14
23,11,13,13
23,12,13,13
23,13,13,13
23,14,10,10
23,15,9,9
23,16,5,5
23,17,4,4
23,18,7,7
23,19,11,11
23,20,10,10
23,21,7,7
23,22,6,6
23,23,6,6
23,24,6,6
23,25,6,6
23,26,6,6
23,27,6,6
23,28,5,5
23,29,3,3
23,30,7,7
23,31,10,10
23,32,6,6
23,33,5,5
23,34,5,5
23,35,4,4
23,36,4,4
23,37,4,4
23,38,4,4
23,39,4,4
23,40,3,3
23,41,2,2
23,42,5,5
23,43,7,7
23,44,6,6
23,45,6,6
23,46,6,6
23,47,5,5
23,48,5,5
24,1,14,14
24,2,14,14
24,3,12,12
24,4,9,9
24,5,5,5
24,6,12,12
24,7,27,27
24,8,19,19
24,9,16,16
24,10,15,15
24,11,15,15
24,12,14,14
24,13,13,13
24,14,12,12
24,15,11,11
24,16,10,10
24,17,8,8
24,18,17,17
24,19,32,32
24,20,26,26
24,21,24,24
24,22,19,19
24,23,18,18
24,24,18,18
24,25,18,18
24,26,17,17
24,27,13,13
24,28,11,11
24,29,10,10
24,30,19,19
24,31,35,35
24,32,29,29
24,33,23,23
24,34,22,22
24,35,21,21
24,36,21,21
24,37,19,19
24,38,18,18
24,39,18,18
24,40,16,16
24,41,15,15
24,42,19,19
24,43,38,38
24,44,29,29
24,45,28,28
24,46,25,25
24,47,24,24
24,48,23,23
25,1,13,13
25,2,12,12
25,3,10,10
25,4,7,7
25,5,5,5
25,6,11,11
25,7,19,19
25,8,15,15
25,9,14,14
25,10,13,13
25,11,13,13
25,12,13,13
25,13,12,12
25,14,12,12
25,15,10,10
25,16,7,7
25,17,5,5
25,18,11,11
25,19,21,21
25,20,15,15
25,21,14,14
25,22,14,14
25,23,14,14
25,24,12,12
25,25,12,12
25,26,12,12
25,27,12,12
25,28,10,10
25,29,10,10
25,30,21,21
25,31,33,33
25,32,27,27
25,33,23,23
25,34,20,20
25,35,18,18
25,36,17,17
25,37,16,16
25,38,14,14
25,39,13,13
25,40,12,12
25,41,11,11
25,42,23,23
25,43,35,35
25,44,30,30
25,45,26,26
25,46,23,23
25,47,19,19
25,48,17,17
26,1,14,14
26,2,12,12
26,3,10,10
26,4,7,7
26,5,3,3
26,6,4,4
26,7,9,9
26,8,8,8
26,9,5,5
26,10,4,4
26,11,4,4
26,12,4,4
26,13,4,4
26,14,3,3
26,15,3,3
26,16,3,3
26,17,2,2
26,18,4,4
26,19,9,9
26,20,6,6
26,21,6,6
26,22,6,6
26,23,4,4
26,24,4,4
26,25,4,4
26,26,4,4
26,27,4,4
26,28,4,4
26,29,2,2
26,30,2,2
26,31,6,6
26,32,4,4
26,33,4,4
26,34,4,4
26,35,3,3
26,36,3,3
26,37,3,3
26,38,3,3
26,39,3,3
26,40,3,3
26,41,3,3
26,42,5,5
26,43,6,6
26,44,4,4
26,45,4,4
26,46,4,4
26,47,3,3
26,48,3,3
27,1,13,13
27,2,12,12
27,3,12,12
27,4,10,10
27,5,8,8
27,6,19,19
27,7,33,33
27,8,28,28
27,9,23,23
27,10,20,20
27,11,19,19
27,12,18,18
27,13,18,18
27,14,17,17
27,15,16,16
27,16,12,12
27,17,12,12
27,18,26,26
27,19,51,51
27,20,47,47
27,21,42,42
27,22,36,36
27,23,34,34
27,24,33,33
27,25,33,33
27,26,32,32
27,27,29,29
27,28,21,21
27,29,19,19
27,30,34,34
27,31,78,78
27,32,64,64
27,33,60,60
27,34,52,52
27,35,49,49
27,36,46,46
27,37,46,46
27,38,45,45
27,39,39,39
27,40,31,31
27,41,23,23
27,42,46,46
27,43,80,80
27,44,64,64
27,45,53,53
27,46,48,48
27,47,48,48
27,48,46,46
28,1,14,14
28,2,12,12
28,3,11,11
28,4,10,10
28,5,10,10
28,6,20,20
28,7,37,37
28,8,30,30
28,9,27,27
28,10,24,24
28,11,24,24
28,12,23,23
28,13,22,22
28,14,22,22
28,15,19,19
28,16,17,17
28,17,15,15
28,18,23,23
28,19,42,42
28,20,33,33
28,21,30,30
28,22,28,28
28,23,27,27
28,24,26,26
28,25,25,25
28,26,24,24
28,27,20,20
28,28,16,16
28,29,15,15
28,30,25,25
28,31,58,58
28,32,52,52
28,33,46,46
28,34,41,41
28,35,39,39
28,36,39,39
28,37,39,39
28,38,36,36
28,39,31,31
28,40,24,24
28,41,20,20
28,42,39,39
28,43,76,76
28,44,62,62
28,45,57,57
28,46,54,54
28,47,53,53
28,48,51,51
29,1,15,15
29,2,12,12
29,3,11,11
29,4,8,8
29,5,7,7
29,6,12,12
29,7,26,26
29,8,17,17
29,9,14,14
29,10,14,14
29,11,10,10
29,12,10,10
29,13,10,10
29,14,9,9
29,15,8,8
29,16,7,7
29,17,6,6
29,18,10,10
29,19,17,17
29,20,14,14
29,21,11,11
29,22,10,10
29,23,9,9
29,24,8,8
29,25,7,7
29,26,6,6
29,27,5,5
29,28,4,4
29,29,2,2
29,30,3,3
29,31,5,5
29,32,3,3
29,33,2,2
29,34,2,2
29,35,0,0
29,36,0,0
29,37,0,0
29,38,0,0
29,39,0,0
29,40,0,0
29,41,0,0
29,42,0,0
29,43,0,0
29,44,0,0
29,45,0,0
29,46,0,0
29,47,0,0
29,48,0,0
30,1,13,13
30,2,12,12
30,3,10,10
30,4,8,8
30,5,5,5
30,6,8,8
30,7,20,20
30,8,18,18
30,9,16,16
30,10,14,14
30,11,13,13
30,12,12,12
30,13,12,12
30,14,11,11
30,15,11,11
30,16,9,9
30,17,9,9
30,18,9,9
30,19,15,15
30,20,11,11
30,21,10,10
30,22,10,10
30,23,10,10
30,24,10,10
30,25,10,10
30,26,10,10
30,27,7,7
30,28,7,7
30,29,5,5
30,30,8,8
30,31,11,11
30,32,8,8
30,33,8,8
30,34,8,8
30,35,8,8
30,36,8,8
30,37,8,8
30,38,8,8
30,39,7,7
30,40,5,5
30,41,3,3
30,42,8,8
30,43,16,16
30,44,13,13
30,45,11,11
30,46,10,10
30,47,9,9
30,48,9,9
31,1,15,15
31,2,14,14
31,3,11,11
31,4,9,9
31,5,8,8
31,6,18,18
31,7,40,40
31,8,34,34
31,9,31,31
31,10,30,30
31,11,27,27
31,12,26,26
31,13,26,26
31,14,25,25
31,15,21,21
31,16,18,18
31,17,12,12
31,18,28,28
31,19,52,52
31,20,46,46
31,21,39,39
31,22,34,34
31,23,31,31
31,24,30,30
31,25,30,30
31,26,28,28
31,27,26,26
31,28,23,23
31,29,19,19
31,30,40,40
31,31,84,84
31,32,67,67
31,33,56,56
31,34,50,50
31,35,45,45
31,36,44,44
31,37,44,44
31,38,40,40
31,39,37,37
31,40,29,29
31,41,23,23
31,42,41,41
31,43,97,97
31,44,80,80
31,45,69,69
31,46,58,58
31,47,56,56
31,48,55,55
32,1,15,15
32,2,14,14
32,3,13,13
32,4,9,9
32,5,8,8
32,6,12,12
32,7,18,18
32,8,14,14
32,9,14,14
32,10,13,13
32,11,13,13
32,12,13,13
32,13,13,13
32,14,12,12
32,15,10,10
32,16,8,8
32,17,7,7
32,18,12,12
32,19,28,28
32,20,24,24
32,21,21,21
32,22,18,18
32,23,16,16
32,24,15,15
32,25,14,14
32,26,14,14
32,27,13,13
32,28,12,12
32,29,7,7
32,30,13,13
32,31,25,25
32,32,22,22
32,33,18,18
32,34,17,17
32,35,17,17
32,36,15,15
32,37,15,15
32,38,14,14
32,39,12,12
32,40,7,7
32,41,7,7
32,42,19,19
32,43,37,37
32,44,31,31
32,45,25,25
32,46,22,22
32,47,20,20
32,48,19,19
33,1,13,13
33,2,13,13
33,3,11,11
33,4,10,10
33,5,7,7
33,6,13,13
33,7,26,26
33,8,22,22
33,9,22,22
33,10,17,17
33,11,16,16
33,12,14,14
33,13,13,13
33,14,11,11
33,15,10,10
33,16,8,8
33,17,6,6
33,18,10,10
33,19,20,20
33,20,16,16
33,21,15,15
33,22,14,14
33,23,11,11
33,24,11,11
33,25,11,11
33,26,11,11
33,27,10,10
33,28,9,9
33,29,7,7
33,30,14,14
33,31,24,24
33,32,23,23
33,33,20,20
33,34,19,19
33,35,19,19
33,36,19,19
33,37,18,18
33,38,18,18
33,39,17,17
33,40,13,13
33,41,12,12
33,42,20,20
33,43,37,37
33,44,28,28
33,45,24,24
33,46,23,23
33,47,23,23
33,48,22,22
34,1,13,13
34,2,13,13
34,3,11,11
34,4,9,9
34,5,5,5
34,6,15,15
34,7,37,37
34,8,34,34
34,9,30,30
34,10,23,23
34,11,23,23
34,12,21,21
34,13,21,21
34,14,20,20
34,15,16,16
34,16,10,10
34,17,4,4
34,18,8,8
34,19,20,20
34,20,16,16
34,21,13,13
34,22,13,13
34,23,12,12
34,24,10,10
34,25,10,10
34,26,9,9
34,27,9,9
34,28,7,7
34,29,6,6
34,30,16,16
34,31,25,25
34,32,20,20
34,33,18,18
34,34,14,14
34,35,13,13
34,36,13,13
34,37,13,13
34,38,13,13
34,39,12,12
34,40,10,10
34,41,8,8
34,42,11,11
34,43,14,14
34,44,13,13
34,45,12,12
34,46,12,12
34,47,12,12
34,48,12,12
35,1,12,12
35,2,10,10
35,3,10,10
35,4,8,8
35,5,4,4
35,6,11,11
35,7,21,21
35,8,18,18
35,9,15,15
35,10,12,12
35,11,11,11
35,12,11,11
35,13,11,11
35,14,11,11
35,15,10,10
35,16,10,10
35,17,10,10
35,18,20,20
35,19,34,34
35,20,29,29
35,21,24,24
35,22,21,21
35,23,20,20
35,24,19,19
35,25,19,19
35,26,18,18
35,27,17,17
35,28,14,14
35,29,12,12
35,30,22,22
35,31,47,47
35,32,39,39
35,33,38,38
35,34,36,36
35,35,34,34
35,36,33,33
35,37,32,32
35,38,31,31
35,39,27,27
35,40,23,23
35,41,19,19
35,42,37,37
35,43,70,70
35,44,57,57
35,45,48,48
35,46,44,44
35,47,43,43
35,48,40,40
36,1,13,13
36,2,12,12
36,3,12,12
36,4,9,9
36,5,8,8
36,6,9,9
36,7,23,23
36,8,19,19
36,9,18,18
36,10,14,14
36,11,14,14
36,12,13,13
36,13,11,11
36,14,9,9
36,15,9,9
36,16,7,7
36,17,6,6
36,18,12,12
36,19,22,22
36,20,17,17
36,21,15,15
36,22,14,14
36,23,11,11
36,24,11,11
36,25,11,11
36,26,10,10
36,27,8,8
36,28,8,8
36,29,8,8
36,30,18,18
36,31,31,31
36,32,25,25
36,33,21,21
36,34,19,19
36,35,18,18
36,36,18,18
36,37,18,18
36,38,17,17
36,39,16,16
36,40,11,11
36,41,7,7
36,42,13,13
36,43,31,31
36,44,26,26
36,45,21,21
36,46,18,18
36,47,18,18
36,48,18,18
37,1,11,11
37,2,10,10
37,3,9,9
37,4,8,8
37,5,6,6
37,6,12,12
37,7,27,27
37,8,25,25
37,9,25,25
37,10,23,23
37,11,21,21
37,12,20,20
37,13,20,20
37,14,20,20
37,15,18,18
37,16,14,14
