"rep","Time","Pop_size"
26,13,127
26,14,115
26,15,101
26,16,86
26,17,74
26,18,141
26,19,191
26,20,164
26,21,146
26,22,130
26,23,123
26,24,116
26,25,112
26,26,109
26,27,95
26,28,74
26,29,58
26,30,119
26,31,129
26,32,109
26,33,92
26,34,84
26,35,77
26,36,72
26,37,70
26,38,65
26,39,60
26,40,47
26,41,40
26,42,89
26,43,106
26,44,84
26,45,73
26,46,62
26,47,59
26,48,55
26,49,52
26,50,46
26,51,44
26,52,38
26,53,37
26,54,62
26,55,85
26,56,73
26,57,60
26,58,57
26,59,56
26,60,54
27,1,217
27,2,202
27,3,170
27,4,130
27,5,105
27,6,219
27,7,251
27,8,228
27,9,194
27,10,177
27,11,167
27,12,160
27,13,156
27,14,150
27,15,134
27,16,111
27,17,91
27,18,181
27,19,212
27,20,176
27,21,158
27,22,142
27,23,136
27,24,127
27,25,123
27,26,113
27,27,98
27,28,75
27,29,61
27,30,111
27,31,138
27,32,110
27,33,97
27,34,90
27,35,87
27,36,82
27,37,82
27,38,77
27,39,67
27,40,50
27,41,41
27,42,79
27,43,92
27,44,77
27,45,69
27,46,59
27,47,56
27,48,55
27,49,54
27,50,51
27,51,46
27,52,42
27,53,34
27,54,70
27,55,83
27,56,66
27,57,56
27,58,50
27,59,46
27,60,43
28,1,227
28,2,206
28,3,167
28,4,136
28,5,102
28,6,212
28,7,269
28,8,221
28,9,187
28,10,157
28,11,146
28,12,137
28,13,136
28,14,131
28,15,115
28,16,93
28,17,75
28,18,170
28,19,195
28,20,163
28,21,148
28,22,131
28,23,116
28,24,110
28,25,108
28,26,106
28,27,91
28,28,82
28,29,60
28,30,119
28,31,154
28,32,123
28,33,110
28,34,96
28,35,92
28,36,89
28,37,85
28,38,79
28,39,72
28,40,57
28,41,49
28,42,101
28,43,121
28,44,91
28,45,81
28,46,72
28,47,70
28,48,65
28,49,62
28,50,58
28,51,54
28,52,41
28,53,35
28,54,65
28,55,78
28,56,63
28,57,54
28,58,51
28,59,48
28,60,47
29,1,226
29,2,207
29,3,188
29,4,143
29,5,113
29,6,218
29,7,262
29,8,217
29,9,182
29,10,161
29,11,145
29,12,136
29,13,130
29,14,122
29,15,107
29,16,91
29,17,78
29,18,162
29,19,175
29,20,140
29,21,128
29,22,108
29,23,102
29,24,98
29,25,96
29,26,93
29,27,84
29,28,66
29,29,53
29,30,105
29,31,118
29,32,90
29,33,79
29,34,68
29,35,62
29,36,56
29,37,54
29,38,51
29,39,46
29,40,34
29,41,26
29,42,55
29,43,69
29,44,63
29,45,52
29,46,46
29,47,43
29,48,43
29,49,43
29,50,43
29,51,40
29,52,35
29,53,25
29,54,47
29,55,71
29,56,60
29,57,50
29,58,41
29,59,41
29,60,40
30,1,223
30,2,204
30,3,185
30,4,139
30,5,103
30,6,211
30,7,260
30,8,218
30,9,188
30,10,169
30,11,156
30,12,143
30,13,137
30,14,132
30,15,118
30,16,86
30,17,70
30,18,137
30,19,174
30,20,143
30,21,126
30,22,113
30,23,105
30,24,101
30,25,99
30,26,95
30,27,85
30,28,71
30,29,59
30,30,121
30,31,158
30,32,123
30,33,102
30,34,88
30,35,82
30,36,80
30,37,77
30,38,75
30,39,69
30,40,52
30,41,39
30,42,75
30,43,80
30,44,60
30,45,57
30,46,53
30,47,50
30,48,50
30,49,49
30,50,47
30,51,47
30,52,41
30,53,32
30,54,62
30,55,82
30,56,71
30,57,66
30,58,57
30,59,56
30,60,53
31,1,221
31,2,196
31,3,169
31,4,123
31,5,99
31,6,206
31,7,246
31,8,206
31,9,181
31,10,159
31,11,148
31,12,134
31,13,127
31,14,121
31,15,109
31,16,93
31,17,74
31,18,150
31,19,178
31,20,149
31,21,127
31,22,111
31,23,108
31,24,100
31,25,98
31,26,95
31,27,83
31,28,68
31,29,60
31,30,138
31,31,169
31,32,144
31,33,124
31,34,112
31,35,103
31,36,100
31,37,100
31,38,94
31,39,88
31,40,72
31,41,58
31,42,119
31,43,143
31,44,124
31,45,114
31,46,102
31,47,98
31,48,91
31,49,86
31,50,82
31,51,73
31,52,56
31,53,42
31,54,77
31,55,103
31,56,87
31,57,77
31,58,74
31,59,71
31,60,66
32,1,212
32,2,197
32,3,170
32,4,138
32,5,105
32,6,208
32,7,236
32,8,191
32,9,164
32,10,142
32,11,137
32,12,127
32,13,122
32,14,116
32,15,104
32,16,87
32,17,68
32,18,144
32,19,168
32,20,136
32,21,115
32,22,101
32,23,94
32,24,91
32,25,91
32,26,88
32,27,81
32,28,63
32,29,49
32,30,112
32,31,135
32,32,115
32,33,106
32,34,93
32,35,92
32,36,84
32,37,84
32,38,77
32,39,73
32,40,60
32,41,46
32,42,95
32,43,111
32,44,93
32,45,85
32,46,75
32,47,73
32,48,68
32,49,68
32,50,67
32,51,62
32,52,48
32,53,38
32,54,78
32,55,83
32,56,71
32,57,61
32,58,54
32,59,51
32,60,47
33,1,222
33,2,197
33,3,172
33,4,132
33,5,100
33,6,191
33,7,244
33,8,196
33,9,175
33,10,160
33,11,150
33,12,142
33,13,136
33,14,122
33,15,105
33,16,90
33,17,72
33,18,143
33,19,180
33,20,161
33,21,140
33,22,124
33,23,116
33,24,106
33,25,104
33,26,100
33,27,94
33,28,79
33,29,65
33,30,138
33,31,164
33,32,136
33,33,117
33,34,102
33,35,94
33,36,89
33,37,89
33,38,86
33,39,78
33,40,65
33,41,58
33,42,118
33,43,165
33,44,141
33,45,125
33,46,115
33,47,110
33,48,104
33,49,104
33,50,100
33,51,87
33,52,70
33,53,52
33,54,91
33,55,115
33,56,91
33,57,76
33,58,65
33,59,58
33,60,54
34,1,216
34,2,198
34,3,173
34,4,131
34,5,96
34,6,194
34,7,231
34,8,198
34,9,168
34,10,149
34,11,140
34,12,128
34,13,121
34,14,109
34,15,93
34,16,68
34,17,50
34,18,108
34,19,125
34,20,102
34,21,82
34,22,76
34,23,73
34,24,70
34,25,68
34,26,65
34,27,58
34,28,46
34,29,41
34,30,82
34,31,98
34,32,89
34,33,81
34,34,75
34,35,70
34,36,67
34,37,66
34,38,59
34,39,55
34,40,43
34,41,36
34,42,76
34,43,91
34,44,74
34,45,68
34,46,65
34,47,58
34,48,55
34,49,55
34,50,51
34,51,46
34,52,40
34,53,28
34,54,50
34,55,57
34,56,52
34,57,48
34,58,43
34,59,41
34,60,37
35,1,217
35,2,191
35,3,168
35,4,125
35,5,86
35,6,185
35,7,225
35,8,196
35,9,175
35,10,157
35,11,147
35,12,141
35,13,135
35,14,126
35,15,120
35,16,97
35,17,80
35,18,146
35,19,175
35,20,143
35,21,119
35,22,100
35,23,96
35,24,93
35,25,93
35,26,87
35,27,77
35,28,64
35,29,52
35,30,103
35,31,118
35,32,102
35,33,97
35,34,84
35,35,80
35,36,75
35,37,75
35,38,72
35,39,63
35,40,46
35,41,43
35,42,90
35,43,102
35,44,84
35,45,74
35,46,69
35,47,63
35,48,62
35,49,60
35,50,55
35,51,50
35,52,41
35,53,35
35,54,67
35,55,86
35,56,75
35,57,68
35,58,63
35,59,55
35,60,52
36,1,220
36,2,201
36,3,159
36,4,119
36,5,89
36,6,179
36,7,216
36,8,181
36,9,153
36,10,136
36,11,127
36,12,122
36,13,116
36,14,106
36,15,91
36,16,66
36,17,45
36,18,88
36,19,111
36,20,96
36,21,82
36,22,71
36,23,66
36,24,64
36,25,62
36,26,58
36,27,51
36,28,47
36,29,36
36,30,74
36,31,92
36,32,75
36,33,71
36,34,67
36,35,66
36,36,61
36,37,59
36,38,56
36,39,51
36,40,40
36,41,35
36,42,73
36,43,80
36,44,68
36,45,61
36,46,57
36,47,55
36,48,52
36,49,51
36,50,48
36,51,43
36,52,30
36,53,21
36,54,38
36,55,57
36,56,48
36,57,47
36,58,41
36,59,41
36,60,40
37,1,223
37,2,197
37,3,174
37,4,135
37,5,105
37,6,201
37,7,254
37,8,219
37,9,188
37,10,160
37,11,145
37,12,138
37,13,134
37,14,126
37,15,119
37,16,87
37,17,73
37,18,143
37,19,188
37,20,156
37,21,134
37,22,118
37,23,108
37,24,106
37,25,103
37,26,101
37,27,87
37,28,73
37,29,62
37,30,125
37,31,141
37,32,109
37,33,98
37,34,91
37,35,87
37,36,82
37,37,77
37,38,73
37,39,63
37,40,49
37,41,41
37,42,79
37,43,85
37,44,70
37,45,64
37,46,58
37,47,53
37,48,51
37,49,50
37,50,48
37,51,46
37,52,38
37,53,29
37,54,49
37,55,74
37,56,55
37,57,43
37,58,39
37,59,39
37,60,34
38,1,219
38,2,200
38,3,165
38,4,124
38,5,92
38,6,174
38,7,208
38,8,174
38,9,148
38,10,131
38,11,122
38,12,115
38,13,110
38,14,105
38,15,92
38,16,72
38,17,59
38,18,136
38,19,163
38,20,140
38,21,126
38,22,113
38,23,105
38,24,98
38,25,95
38,26,90
38,27,77
38,28,61
38,29,48
38,30,109
38,31,130
38,32,105
38,33,86
38,34,78
38,35,74
38,36,72
38,37,71
38,38,69
38,39,64
38,40,53
38,41,46
38,42,89
38,43,111
38,44,96
38,45,85
38,46,72
38,47,67
38,48,67
38,49,63
38,50,59
38,51,54
38,52,43
38,53,35
38,54,75
38,55,84
38,56,76
38,57,70
38,58,63
38,59,60
38,60,57
39,1,218
39,2,200
39,3,159
39,4,116
39,5,92
39,6,162
39,7,190
39,8,154
39,9,134
39,10,117
39,11,110
39,12,104
39,13,102
39,14,93
39,15,86
39,16,67
39,17,54
39,18,102
39,19,124
39,20,95
39,21,85
39,22,76
39,23,73
39,24,69
39,25,69
39,26,63
39,27,54
39,28,45
39,29,32
39,30,49
39,31,57
39,32,44
39,33,43
39,34,32
39,35,30
39,36,28
39,37,27
39,38,24
39,39,20
39,40,16
39,41,14
39,42,27
39,43,32
39,44,23
39,45,21
39,46,18
39,47,18
39,48,17
