"rep","Time","Pop_size"
11,40,0
11,41,0
11,42,0
11,43,0
11,44,0
11,45,0
11,46,0
11,47,0
11,48,0
11,49,0
11,50,0
11,51,0
11,52,0
11,53,0
11,54,0
11,55,0
11,56,0
11,57,0
11,58,0
11,59,0
11,60,0
12,1,13
12,2,12
12,3,9
12,4,6
12,5,4
12,6,8
12,7,9
12,8,9
12,9,8
12,10,6
12,11,5
12,12,5
12,13,5
12,14,5
12,15,5
12,16,3
12,17,3
12,18,7
12,19,5
12,20,4
12,21,4
12,22,4
12,23,3
12,24,3
12,25,3
12,26,2
12,27,2
12,28,2
12,29,2
12,30,5
12,31,7
12,32,6
12,33,6
12,34,5
12,35,5
12,36,5
12,37,5
12,38,5
12,39,5
12,40,3
12,41,2
12,42,6
12,43,9
12,44,8
12,45,8
12,46,8
12,47,7
12,48,7
12,49,7
12,50,7
12,51,6
12,52,5
12,53,4
12,54,7
12,55,9
12,56,8
12,57,8
12,58,7
12,59,7
12,60,7
13,1,14
13,2,13
13,3,12
13,4,6
13,5,5
13,6,9
13,7,15
13,8,14
13,9,11
13,10,11
13,11,9
13,12,9
13,13,8
13,14,6
13,15,4
13,16,3
13,17,2
13,18,5
13,19,8
13,20,6
13,21,6
13,22,4
13,23,3
13,24,2
13,25,2
13,26,2
13,27,2
13,28,2
13,29,2
13,30,4
13,31,6
13,32,5
13,33,4
13,34,3
13,35,3
13,36,3
13,37,3
13,38,3
13,39,3
13,40,0
13,41,0
13,42,0
13,43,0
13,44,0
13,45,0
13,46,0
13,47,0
13,48,0
13,49,0
13,50,0
13,51,0
13,52,0
13,53,0
13,54,0
13,55,0
13,56,0
13,57,0
13,58,0
13,59,0
13,60,0
14,1,13
14,2,9
14,3,9
14,4,8
14,5,5
14,6,11
14,7,14
14,8,11
14,9,8
14,10,7
14,11,7
14,12,7
14,13,7
14,14,6
14,15,6
14,16,6
14,17,5
14,18,6
14,19,10
14,20,10
14,21,6
14,22,6
14,23,6
14,24,5
14,25,5
14,26,5
14,27,3
14,28,3
14,29,2
14,30,5
14,31,4
14,32,3
14,33,3
14,34,3
14,35,3
14,36,3
14,37,3
14,38,3
14,39,3
14,40,3
14,41,2
14,42,2
14,43,4
14,44,3
14,45,2
14,46,2
14,47,2
14,48,2
14,49,2
14,50,2
14,51,2
14,52,0
14,53,0
14,54,0
14,55,0
14,56,0
14,57,0
14,58,0
14,59,0
14,60,0
15,1,14
15,2,14
15,3,13
15,4,11
15,5,8
15,6,16
15,7,19
15,8,15
15,9,15
15,10,10
15,11,7
15,12,6
15,13,6
15,14,6
15,15,5
15,16,5
15,17,4
15,18,6
15,19,11
15,20,9
15,21,9
15,22,8
15,23,8
15,24,7
15,25,7
15,26,6
15,27,6
15,28,4
15,29,4
15,30,9
15,31,9
15,32,8
15,33,8
15,34,6
15,35,6
15,36,6
15,37,6
15,38,6
15,39,4
15,40,3
15,41,3
15,42,12
15,43,13
15,44,8
15,45,5
15,46,4
15,47,4
15,48,4
15,49,4
15,50,3
15,51,3
15,52,3
15,53,3
15,54,9
15,55,12
15,56,9
15,57,7
15,58,7
15,59,7
15,60,7
16,1,15
16,2,14
16,3,13
16,4,10
16,5,9
16,6,18
16,7,22
16,8,20
16,9,19
16,10,17
16,11,16
16,12,16
16,13,15
16,14,14
16,15,14
16,16,11
16,17,8
16,18,15
16,19,18
16,20,15
16,21,15
16,22,15
16,23,13
16,24,13
16,25,13
16,26,12
16,27,12
16,28,9
16,29,7
16,30,14
16,31,21
16,32,14
16,33,14
16,34,11
16,35,10
16,36,10
16,37,10
16,38,9
16,39,8
16,40,7
16,41,7
16,42,12
16,43,15
16,44,12
16,45,12
16,46,10
16,47,9
16,48,8
16,49,8
16,50,8
16,51,7
16,52,5
16,53,5
16,54,7
16,55,5
16,56,4
16,57,4
16,58,4
16,59,4
16,60,3
17,1,15
17,2,15
17,3,13
17,4,10
17,5,8
17,6,17
17,7,19
17,8,14
17,9,13
17,10,10
17,11,8
17,12,8
17,13,8
17,14,8
17,15,5
17,16,4
17,17,2
17,18,4
17,19,4
17,20,4
17,21,4
17,22,4
17,23,3
17,24,3
17,25,3
17,26,3
17,27,2
17,28,2
17,29,0
17,30,0
17,31,0
17,32,0
17,33,0
17,34,0
17,35,0
17,36,0
17,37,0
17,38,0
17,39,0
17,40,0
17,41,0
17,42,0
17,43,0
17,44,0
17,45,0
17,46,0
17,47,0
17,48,0
17,49,0
17,50,0
17,51,0
17,52,0
17,53,0
17,54,0
17,55,0
17,56,0
17,57,0
17,58,0
17,59,0
17,60,0
18,1,15
18,2,15
18,3,15
18,4,10
18,5,9
18,6,22
18,7,34
18,8,26
18,9,23
18,10,21
18,11,20
18,12,19
18,13,18
18,14,16
18,15,15
18,16,12
18,17,9
18,18,16
18,19,23
18,20,16
18,21,14
18,22,14
18,23,14
18,24,14
18,25,13
18,26,13
18,27,12
18,28,12
18,29,11
18,30,23
18,31,28
18,32,22
18,33,19
18,34,17
18,35,17
18,36,14
18,37,14
18,38,13
18,39,13
18,40,13
18,41,11
18,42,15
18,43,19
18,44,15
18,45,10
18,46,10
18,47,9
18,48,9
18,49,9
18,50,8
18,51,8
18,52,6
18,53,4
18,54,9
18,55,10
18,56,9
18,57,8
18,58,6
18,59,6
18,60,5
19,1,12
19,2,12
19,3,12
19,4,10
19,5,7
19,6,16
19,7,22
19,8,16
19,9,13
19,10,11
19,11,10
19,12,9
19,13,9
19,14,7
19,15,7
19,16,6
19,17,3
19,18,8
19,19,13
19,20,10
19,21,8
19,22,6
19,23,6
19,24,6
19,25,6
19,26,5
19,27,4
19,28,4
19,29,2
19,30,4
19,31,3
19,32,3
19,33,3
19,34,2
19,35,2
19,36,2
19,37,2
19,38,2
19,39,2
19,40,2
19,41,2
19,42,4
19,43,4
19,44,4
19,45,3
19,46,3
19,47,3
19,48,3
19,49,3
19,50,2
19,51,2
19,52,2
19,53,0
19,54,0
19,55,0
19,56,0
19,57,0
19,58,0
19,59,0
19,60,0
20,1,13
20,2,13
20,3,9
20,4,7
20,5,6
20,6,7
20,7,11
20,8,8
20,9,7
20,10,5
20,11,5
20,12,5
20,13,5
20,14,5
20,15,4
20,16,4
20,17,4
20,18,8
20,19,7
20,20,4
20,21,4
20,22,4
20,23,3
20,24,3
20,25,3
20,26,2
20,27,2
20,28,0
20,29,0
20,30,0
20,31,0
20,32,0
20,33,0
20,34,0
20,35,0
20,36,0
20,37,0
20,38,0
20,39,0
20,40,0
20,41,0
20,42,0
20,43,0
20,44,0
20,45,0
20,46,0
20,47,0
20,48,0
20,49,0
20,50,0
20,51,0
20,52,0
20,53,0
20,54,0
20,55,0
20,56,0
20,57,0
20,58,0
20,59,0
20,60,0
21,1,11
21,2,9
21,3,6
21,4,4
21,5,2
21,6,2
21,7,5
21,8,5
21,9,5
21,10,3
21,11,3
21,12,3
21,13,3
21,14,3
21,15,3
21,16,3
21,17,3
21,18,12
21,19,13
21,20,10
21,21,9
21,22,8
21,23,7
21,24,7
21,25,7
21,26,6
21,27,5
21,28,3
21,29,3
21,30,6
21,31,6
21,32,4
21,33,4
21,34,3
21,35,3
21,36,3
21,37,3
21,38,3
21,39,3
21,40,2
21,41,2
21,42,4
21,43,6
21,44,5
21,45,4
21,46,2
21,47,2
21,48,0
21,49,0
21,50,0
21,51,0
21,52,0
21,53,0
21,54,0
21,55,0
21,56,0
21,57,0
21,58,0
21,59,0
21,60,0
22,1,13
22,2,11
22,3,9
22,4,6
22,5,6
22,6,8
22,7,13
22,8,11
22,9,10
22,10,9
22,11,8
22,12,7
22,13,6
22,14,6
22,15,6
22,16,4
22,17,2
22,18,5
22,19,5
22,20,5
22,21,3
22,22,3
22,23,3
22,24,3
22,25,3
22,26,3
22,27,3
22,28,2
22,29,2
22,30,5
22,31,4
22,32,4
22,33,4
22,34,4
22,35,4
22,36,4
22,37,4
22,38,4
22,39,4
22,40,3
22,41,2
22,42,2
22,43,3
22,44,3
22,45,2
22,46,0
22,47,0
22,48,0
22,49,0
22,50,0
22,51,0
22,52,0
22,53,0
22,54,0
22,55,0
22,56,0
22,57,0
22,58,0
22,59,0
22,60,0
23,1,14
23,2,13
23,3,12
23,4,10
23,5,7
23,6,16
23,7,19
23,8,15
23,9,13
23,10,9
23,11,9
23,12,8
23,13,7
23,14,7
23,15,7
23,16,3
23,17,3
23,18,7
23,19,11
23,20,9
23,21,7
23,22,7
23,23,7
23,24,7
23,25,7
23,26,7
23,27,7
23,28,6
23,29,6
23,30,7
23,31,7
23,32,5
23,33,3
23,34,3
23,35,2
23,36,2
23,37,2
23,38,2
23,39,0
23,40,0
23,41,0
23,42,0
23,43,0
23,44,0
23,45,0
23,46,0
23,47,0
23,48,0
23,49,0
23,50,0
23,51,0
23,52,0
23,53,0
23,54,0
23,55,0
23,56,0
23,57,0
23,58,0
23,59,0
23,60,0
24,1,13
24,2,12
24,3,10
24,4,5
24,5,4
24,6,8
24,7,11
24,8,9
24,9,8
24,10,8
24,11,8
24,12,6
24,13,6
24,14,6
24,15,6
24,16,5
24,17,5
24,18,5
24,19,8
24,20,5
24,21,5
24,22,3
24,23,3
24,24,3
24,25,3
24,26,3
24,27,3
24,28,2
24,29,2
24,30,2
24,31,4
24,32,4
24,33,4
24,34,4
24,35,4
24,36,4
24,37,4
24,38,3
24,39,3
24,40,3
24,41,3
24,42,6
24,43,5
24,44,3
24,45,3
24,46,3
24,47,3
24,48,3
24,49,3
24,50,3
24,51,3
24,52,2
24,53,2
24,54,3
24,55,3
24,56,3
24,57,3
24,58,3
24,59,3
24,60,3
25,1,14
25,2,13
25,3,13
25,4,10
25,5,9
25,6,11
25,7,10
25,8,9
25,9,9
25,10,9
25,11,8
25,12,8
25,13,8
25,14,5
25,15,5
25,16,4
25,17,4
25,18,6
25,19,11
25,20,10
25,21,9
25,22,8
25,23,7
25,24,6
25,25,6
25,26,6
25,27,5
25,28,5
25,29,5
25,30,11
25,31,15
25,32,14
25,33,14
25,34,7
25,35,7
25,36,7
25,37,7
25,38,7
25,39,6
25,40,2
25,41,0
25,42,0
25,43,0
25,44,0
25,45,0
25,46,0
25,47,0
25,48,0
25,49,0
25,50,0
25,51,0
25,52,0
25,53,0
25,54,0
25,55,0
25,56,0
25,57,0
25,58,0
25,59,0
25,60,0
26,1,14
26,2,12
26,3,10
26,4,8
26,5,7
26,6,18
26,7,19
26,8,18
26,9,17
26,10,14
26,11,14
26,12,14
26,13,14
26,14,14
26,15,12
26,16,10
26,17,8
26,18,14
26,19,13
26,20,11
26,21,9
26,22,9
26,23,8
26,24,6
26,25,5
26,26,5
26,27,5
26,28,4
26,29,4
26,30,8
26,31,8
26,32,6
26,33,6
26,34,5
26,35,5
26,36,5
26,37,5
26,38,3
26,39,3
26,40,2
26,41,0
26,42,0
26,43,0
26,44,0
26,45,0
26,46,0
26,47,0
26,48,0
26,49,0
26,50,0
26,51,0
26,52,0
26,53,0
26,54,0
26,55,0
26,56,0
26,57,0
26,58,0
26,59,0
26,60,0
27,1,13
27,2,13
27,3,10
27,4,6
27,5,4
27,6,6
27,7,10
27,8,10
27,9,9
27,10,7
27,11,7
27,12,5
27,13,4
27,14,4
27,15,4
27,16,4
27,17,2
27,18,2
27,19,5
27,20,3
27,21,3
27,22,2
27,23,2
27,24,2
27,25,2
27,26,2
27,27,2
27,28,2
27,29,0
27,30,0
27,31,0
27,32,0
27,33,0
27,34,0
27,35,0
27,36,0
27,37,0
27,38,0
27,39,0
27,40,0
27,41,0
27,42,0
27,43,0
27,44,0
27,45,0
27,46,0
27,47,0
27,48,0
27,49,0
27,50,0
27,51,0
27,52,0
27,53,0
27,54,0
27,55,0
27,56,0
27,57,0
27,58,0
27,59,0
27,60,0
28,1,14
28,2,12
28,3,12
28,4,9
28,5,7
28,6,14
28,7,17
28,8,14
28,9,13
28,10,13
28,11,13
28,12,11
28,13,11
28,14,9
28,15,9
28,16,9
28,17,6
28,18,18
28,19,22
28,20,16
28,21,13
28,22,12
28,23,12
28,24,12
28,25,12
28,26,11
28,27,10
28,28,8
28,29,7
28,30,15
28,31,16
28,32,14
28,33,12
28,34,12
28,35,12
28,36,11
28,37,11
28,38,10
28,39,10
28,40,9
28,41,4
28,42,10
28,43,11
28,44,10
28,45,8
28,46,7
28,47,7
28,48,6
28,49,5
28,50,5
28,51,5
28,52,4
28,53,3
28,54,5
28,55,7
28,56,6
28,57,3
28,58,2
28,59,2
28,60,2
29,1,12
29,2,9
29,3,8
29,4,4
29,5,3
29,6,3
29,7,6
29,8,5
29,9,5
29,10,2
29,11,0
29,12,0
29,13,0
29,14,0
29,15,0
29,16,0
29,17,0
29,18,0
29,19,0
29,20,0
29,21,0
29,22,0
29,23,0
29,24,0
29,25,0
29,26,0
29,27,0
29,28,0
29,29,0
29,30,0
29,31,0
29,32,0
29,33,0
29,34,0
29,35,0
29,36,0
29,37,0
29,38,0
29,39,0
29,40,0
29,41,0
29,42,0
29,43,0
29,44,0
29,45,0
29,46,0
29,47,0
29,48,0
29,49,0
29,50,0
29,51,0
29,52,0
29,53,0
29,54,0
29,55,0
29,56,0
29,57,0
29,58,0
29,59,0
29,60,0
30,1,14
30,2,13
30,3,13
30,4,12
30,5,9
30,6,20
30,7,20
30,8,16
30,9,14
30,10,13
30,11,13
30,12,13
30,13,13
30,14,10
30,15,10
30,16,8
30,17,6
30,18,13
30,19,20
30,20,19
30,21,17
30,22,11
30,23,10
30,24,10
30,25,10
30,26,9
30,27,6
30,28,5
30,29,3
30,30,9
30,31,8
30,32,7
30,33,6
30,34,5
30,35,4
30,36,4
30,37,4
30,38,4
30,39,4
30,40,2
30,41,0
30,42,0
30,43,0
30,44,0
30,45,0
30,46,0
30,47,0
30,48,0
30,49,0
30,50,0
30,51,0
30,52,0
30,53,0
30,54,0
30,55,0
30,56,0
30,57,0
30,58,0
30,59,0
30,60,0
31,1,14
31,2,14
31,3,12
31,4,8
31,5,6
31,6,11
31,7,14
31,8,10
31,9,7
31,10,6
31,11,6
31,12,5
31,13,4
31,14,4
31,15,4
31,16,3
31,17,3
31,18,5
31,19,10
31,20,7
31,21,7
31,22,7
31,23,7
31,24,7
31,25,7
31,26,6
31,27,5
31,28,5
31,29,4
31,30,13
31,31,18
31,32,15
31,33,15
31,34,14
31,35,14
31,36,14
31,37,14
31,38,13
31,39,10
31,40,8
31,41,8
31,42,10
31,43,10
31,44,8
31,45,7
31,46,7
31,47,7
31,48,7
31,49,7
31,50,5
31,51,4
31,52,4
31,53,2
31,54,2
31,55,0
31,56,0
31,57,0
31,58,0
31,59,0
31,60,0
32,1,15
32,2,15
32,3,13
32,4,10
32,5,8
32,6,12
32,7,16
32,8,12
32,9,11
32,10,11
32,11,10
32,12,10
32,13,10
32,14,10
32,15,8
32,16,5
32,17,2
32,18,2
32,19,6
32,20,6
32,21,6
32,22,4
32,23,4
32,24,4
32,25,4
32,26,3
32,27,3
32,28,3
32,29,3
32,30,6
32,31,8
32,32,6
32,33,4
32,34,4
32,35,3
32,36,3
32,37,3
32,38,3
32,39,2
32,40,0
32,41,0
32,42,0
32,43,0
32,44,0
32,45,0
32,46,0
32,47,0
32,48,0
32,49,0
32,50,0
32,51,0
32,52,0
32,53,0
32,54,0
32,55,0
32,56,0
32,57,0
32,58,0
32,59,0
32,60,0
33,1,15
33,2,14
33,3,13
33,4,9
33,5,7
33,6,14
33,7,24
33,8,19
33,9,16
33,10,14
33,11,13
33,12,12
33,13,11
33,14,11
33,15,10
33,16,9
33,17,9
33,18,20
33,19,24
33,20,19
33,21,12
33,22,10
33,23,9
33,24,9
33,25,9
33,26,9
33,27,7
33,28,4
33,29,0
33,30,0
33,31,0
33,32,0
33,33,0
33,34,0
33,35,0
33,36,0
33,37,0
33,38,0
33,39,0
33,40,0
33,41,0
33,42,0
33,43,0
33,44,0
33,45,0
33,46,0
33,47,0
33,48,0
33,49,0
33,50,0
33,51,0
33,52,0
33,53,0
33,54,0
33,55,0
33,56,0
33,57,0
33,58,0
33,59,0
33,60,0
34,1,11
34,2,9
34,3,5
34,4,3
34,5,2
34,6,2
34,7,0
34,8,0
34,9,0
34,10,0
34,11,0
34,12,0
34,13,0
34,14,0
34,15,0
34,16,0
34,17,0
34,18,0
34,19,0
34,20,0
34,21,0
34,22,0
34,23,0
34,24,0
34,25,0
34,26,0
34,27,0
34,28,0
34,29,0
34,30,0
34,31,0
34,32,0
34,33,0
34,34,0
34,35,0
34,36,0
34,37,0
34,38,0
34,39,0
34,40,0
34,41,0
34,42,0
34,43,0
34,44,0
34,45,0
34,46,0
34,47,0
34,48,0
34,49,0
34,50,0
34,51,0
34,52,0
34,53,0
34,54,0
34,55,0
34,56,0
34,57,0
34,58,0
34,59,0
34,60,0
35,1,10
35,2,9
35,3,6
35,4,4
35,5,2
35,6,4
35,7,4
35,8,4
35,9,4
35,10,4
35,11,4
35,12,4
35,13,4
35,14,4
35,15,3
35,16,3
35,17,2
35,18,4
35,19,4
35,20,4
35,21,4
35,22,3
35,23,3
35,24,2
35,25,2
35,26,2
35,27,2
35,28,2
35,29,2
35,30,5
35,31,5
35,32,4
35,33,4
35,34,3
35,35,3
35,36,3
35,37,3
35,38,3
35,39,3
35,40,2
35,41,2
35,42,6
35,43,6
35,44,4
35,45,3
35,46,3
35,47,3
35,48,3
35,49,3
35,50,3
35,51,3
35,52,3
35,53,3
35,54,5
35,55,10
35,56,8
35,57,8
35,58,8
35,59,7
35,60,7
36,1,14
36,2,13
36,3,12
36,4,8
36,5,2
36,6,4
36,7,3
36,8,2
36,9,2
36,10,2
36,11,0
36,12,0
36,13,0
36,14,0
36,15,0
36,16,0
36,17,0
36,18,0
36,19,0
36,20,0
36,21,0
36,22,0
36,23,0
36,24,0
36,25,0
36,26,0
36,27,0
36,28,0
36,29,0
36,30,0
36,31,0
36,32,0
36,33,0
36,34,0
36,35,0
36,36,0
36,37,0
36,38,0
36,39,0
36,40,0
36,41,0
36,42,0
36,43,0
36,44,0
36,45,0
36,46,0
36,47,0
36,48,0
36,49,0
36,50,0
36,51,0
36,52,0
36,53,0
36,54,0
36,55,0
36,56,0
36,57,0
36,58,0
36,59,0
36,60,0
37,1,13
37,2,13
37,3,9
37,4,6
37,5,5
37,6,8
37,7,8
37,8,7
37,9,7
37,10,7
37,11,7
37,12,6
37,13,5
37,14,5
37,15,4
37,16,0
37,17,0
37,18,0
37,19,0
37,20,0
37,21,0
37,22,0
37,23,0
37,24,0
37,25,0
37,26,0
37,27,0
37,28,0
37,29,0
37,30,0
37,31,0
37,32,0
37,33,0
37,34,0
37,35,0
37,36,0
37,37,0
37,38,0
37,39,0
37,40,0
37,41,0
37,42,0
37,43,0
37,44,0
37,45,0
37,46,0
37,47,0
37,48,0
37,49,0
37,50,0
37,51,0
37,52,0
37,53,0
37,54,0
37,55,0
37,56,0
37,57,0
37,58,0
37,59,0
37,60,0
38,1,14
38,2,11
38,3,10
38,4,7
38,5,3
38,6,6
38,7,6
38,8,6
38,9,4
38,10,4
38,11,4
38,12,3
38,13,2
38,14,2
38,15,2
38,16,0
38,17,0
38,18,0
38,19,0
38,20,0
38,21,0
38,22,0
38,23,0
38,24,0
38,25,0
38,26,0
38,27,0
38,28,0
38,29,0
38,30,0
38,31,0
38,32,0
38,33,0
38,34,0
38,35,0
38,36,0
38,37,0
38,38,0
38,39,0
38,40,0
38,41,0
38,42,0
38,43,0
38,44,0
38,45,0
38,46,0
38,47,0
38,48,0
38,49,0
38,50,0
38,51,0
38,52,0
38,53,0
38,54,0
38,55,0
38,56,0
38,57,0
38,58,0
38,59,0
38,60,0
39,1,12
39,2,12
39,3,10
39,4,8
39,5,4
39,6,9
39,7,9
39,8,9
39,9,7
39,10,6
39,11,6
39,12,6
39,13,6
39,14,6
39,15,6
39,16,5
39,17,4
39,18,7
39,19,10
39,20,8
39,21,6
39,22,6
39,23,6
39,24,6
39,25,5
39,26,5
39,27,5
39,28,3
39,29,2
39,30,3
39,31,2
39,32,0
39,33,0
39,34,0
39,35,0
39,36,0
39,37,0
39,38,0
39,39,0
39,40,0
39,41,0
39,42,0
39,43,0
39,44,0
39,45,0
39,46,0
39,47,0
39,48,0
