"rep","Time","Pop_size"
5,54,67
5,55,87
5,56,80
5,57,66
5,58,55
5,59,52
5,60,47
6,1,216
6,2,199
6,3,175
6,4,136
6,5,104
6,6,195
6,7,227
6,8,187
6,9,166
6,10,139
6,11,130
6,12,117
6,13,115
6,14,109
6,15,97
6,16,74
6,17,60
6,18,125
6,19,147
6,20,125
6,21,108
6,22,97
6,23,92
6,24,88
6,25,86
6,26,83
6,27,78
6,28,60
6,29,53
6,30,86
6,31,119
6,32,98
6,33,90
6,34,82
6,35,78
6,36,76
6,37,74
6,38,70
6,39,60
6,40,48
6,41,37
6,42,57
6,43,78
6,44,63
6,45,58
6,46,54
6,47,50
6,48,47
6,49,46
6,50,46
6,51,42
6,52,35
6,53,28
6,54,64
6,55,74
6,56,58
6,57,52
6,58,47
6,59,44
6,60,42
7,1,226
7,2,213
7,3,183
7,4,139
7,5,106
7,6,217
7,7,274
7,8,224
7,9,174
7,10,158
7,11,142
7,12,136
7,13,127
7,14,121
7,15,110
7,16,91
7,17,70
7,18,134
7,19,152
7,20,129
7,21,112
7,22,103
7,23,96
7,24,94
7,25,94
7,26,92
7,27,78
7,28,66
7,29,55
7,30,100
7,31,126
7,32,99
7,33,82
7,34,72
7,35,66
7,36,62
7,37,60
7,38,56
7,39,51
7,40,46
7,41,29
7,42,64
7,43,73
7,44,57
7,45,47
7,46,42
7,47,38
7,48,36
7,49,36
7,50,33
7,51,32
7,52,27
7,53,21
7,54,46
7,55,56
7,56,47
7,57,45
7,58,41
7,59,38
7,60,37
8,1,218
8,2,197
8,3,168
8,4,123
8,5,92
8,6,181
8,7,209
8,8,179
8,9,142
8,10,123
8,11,112
8,12,102
8,13,97
8,14,91
8,15,83
8,16,72
8,17,53
8,18,110
8,19,129
8,20,111
8,21,101
8,22,91
8,23,81
8,24,76
8,25,76
8,26,74
8,27,67
8,28,56
8,29,44
8,30,81
8,31,93
8,32,69
8,33,56
8,34,49
8,35,48
8,36,45
8,37,45
8,38,43
8,39,39
8,40,30
8,41,23
8,42,49
8,43,65
8,44,48
8,45,41
8,46,38
8,47,32
8,48,32
8,49,31
8,50,29
8,51,29
8,52,22
8,53,17
8,54,38
8,55,36
8,56,32
8,57,27
8,58,21
8,59,19
8,60,18
9,1,214
9,2,191
9,3,152
9,4,110
9,5,87
9,6,184
9,7,226
9,8,183
9,9,168
9,10,154
9,11,143
9,12,134
9,13,126
9,14,120
9,15,103
9,16,89
9,17,71
9,18,155
9,19,184
9,20,151
9,21,132
9,22,117
9,23,109
9,24,98
9,25,94
9,26,93
9,27,84
9,28,67
9,29,54
9,30,99
9,31,136
9,32,106
9,33,88
9,34,74
9,35,72
9,36,71
9,37,68
9,38,65
9,39,61
9,40,56
9,41,46
9,42,96
9,43,98
9,44,81
9,45,75
9,46,66
9,47,62
9,48,58
9,49,56
9,50,51
9,51,50
9,52,41
9,53,36
9,54,80
9,55,93
9,56,80
9,57,71
9,58,68
9,59,64
9,60,63
10,1,216
10,2,201
10,3,176
10,4,139
10,5,105
10,6,210
10,7,274
10,8,240
10,9,205
10,10,178
10,11,169
10,12,161
10,13,158
10,14,150
10,15,134
10,16,102
10,17,81
10,18,153
10,19,208
10,20,174
10,21,150
10,22,132
10,23,121
10,24,115
10,25,111
10,26,106
10,27,96
10,28,78
10,29,66
10,30,121
10,31,165
10,32,132
10,33,111
10,34,101
10,35,93
10,36,87
10,37,85
10,38,80
10,39,72
10,40,58
10,41,49
10,42,94
10,43,106
10,44,87
10,45,79
10,46,70
10,47,67
10,48,63
10,49,61
10,50,57
10,51,51
10,52,40
10,53,33
10,54,61
10,55,74
10,56,56
10,57,48
10,58,46
10,59,41
10,60,40
11,1,218
11,2,198
11,3,176
11,4,138
11,5,111
11,6,237
11,7,276
11,8,224
11,9,192
11,10,163
11,11,151
11,12,146
11,13,141
11,14,126
11,15,114
11,16,93
11,17,79
11,18,141
11,19,182
11,20,155
11,21,133
11,22,112
11,23,109
11,24,103
11,25,97
11,26,91
11,27,79
11,28,60
11,29,49
11,30,83
11,31,119
11,32,96
11,33,76
11,34,69
11,35,64
11,36,62
11,37,61
11,38,59
11,39,53
11,40,39
11,41,32
11,42,57
11,43,67
11,44,57
11,45,49
11,46,39
11,47,39
11,48,39
11,49,37
11,50,33
11,51,30
11,52,25
11,53,22
11,54,44
11,55,49
11,56,43
11,57,37
11,58,30
11,59,30
11,60,28
12,1,210
12,2,195
12,3,171
12,4,129
12,5,101
12,6,187
12,7,238
12,8,193
12,9,166
12,10,137
12,11,128
12,12,119
12,13,114
12,14,103
12,15,92
12,16,70
12,17,61
12,18,130
12,19,167
12,20,141
12,21,120
12,22,106
12,23,98
12,24,92
12,25,92
12,26,87
12,27,73
12,28,61
12,29,55
12,30,97
12,31,114
12,32,88
12,33,77
12,34,70
12,35,61
12,36,58
12,37,57
12,38,51
12,39,45
12,40,38
12,41,33
12,42,63
12,43,80
12,44,70
12,45,61
12,46,56
12,47,50
12,48,46
12,49,45
12,50,44
12,51,42
12,52,37
12,53,29
12,54,59
12,55,68
12,56,55
12,57,46
12,58,40
12,59,37
12,60,35
13,1,228
13,2,212
13,3,180
13,4,138
13,5,110
13,6,214
13,7,248
13,8,199
13,9,171
13,10,149
13,11,145
13,12,139
13,13,134
13,14,125
13,15,112
13,16,86
13,17,65
13,18,140
13,19,165
13,20,137
13,21,120
13,22,108
13,23,103
13,24,96
13,25,92
13,26,87
13,27,77
13,28,62
13,29,54
13,30,121
13,31,146
13,32,117
13,33,99
13,34,87
13,35,83
13,36,80
13,37,77
13,38,65
13,39,53
13,40,42
13,41,36
13,42,73
13,43,80
13,44,64
13,45,56
13,46,53
13,47,50
13,48,47
13,49,47
13,50,44
13,51,40
13,52,34
13,53,27
13,54,61
13,55,84
13,56,67
13,57,59
13,58,48
13,59,47
13,60,46
14,1,221
14,2,203
14,3,174
14,4,131
14,5,97
14,6,193
14,7,246
14,8,214
14,9,184
14,10,156
14,11,140
14,12,129
14,13,125
14,14,111
14,15,98
14,16,82
14,17,68
14,18,128
14,19,151
14,20,133
14,21,115
14,22,106
14,23,98
14,24,92
14,25,88
14,26,82
14,27,67
14,28,53
14,29,43
14,30,80
14,31,109
14,32,88
14,33,76
14,34,63
14,35,57
14,36,54
14,37,51
14,38,47
14,39,44
14,40,38
14,41,32
14,42,58
14,43,67
14,44,55
14,45,48
14,46,40
14,47,32
14,48,30
14,49,29
14,50,29
14,51,25
14,52,21
14,53,16
14,54,33
14,55,42
14,56,31
14,57,26
14,58,24
14,59,24
14,60,23
15,1,206
15,2,191
15,3,161
15,4,128
15,5,96
15,6,186
15,7,233
15,8,200
15,9,169
15,10,149
15,11,138
15,12,127
15,13,123
15,14,116
15,15,101
15,16,81
15,17,63
15,18,127
15,19,146
15,20,131
15,21,119
15,22,111
15,23,102
15,24,100
15,25,100
15,26,95
15,27,85
15,28,67
15,29,50
15,30,98
15,31,126
15,32,107
15,33,95
15,34,86
15,35,83
15,36,80
15,37,79
15,38,72
15,39,63
15,40,50
15,41,37
15,42,71
15,43,76
15,44,58
15,45,51
15,46,45
15,47,39
15,48,38
15,49,38
15,50,38
15,51,34
15,52,25
15,53,20
15,54,35
15,55,47
15,56,42
15,57,35
15,58,29
15,59,24
15,60,23
16,1,213
16,2,197
16,3,172
16,4,133
16,5,105
16,6,210
16,7,244
16,8,195
16,9,170
16,10,143
16,11,134
16,12,125
16,13,118
16,14,107
16,15,97
16,16,76
16,17,60
16,18,129
16,19,167
16,20,140
16,21,115
16,22,104
16,23,98
16,24,97
16,25,93
16,26,92
16,27,78
16,28,60
16,29,48
16,30,100
16,31,120
16,32,101
16,33,90
16,34,87
16,35,82
16,36,81
16,37,80
16,38,76
16,39,67
16,40,59
16,41,51
16,42,113
16,43,124
16,44,100
16,45,83
16,46,69
16,47,62
16,48,61
16,49,61
16,50,60
16,51,58
16,52,44
16,53,36
16,54,74
16,55,80
16,56,67
16,57,62
16,58,57
16,59,53
16,60,51
17,1,215
17,2,197
17,3,169
17,4,139
17,5,109
17,6,216
17,7,238
17,8,187
17,9,160
17,10,144
17,11,136
17,12,129
17,13,125
17,14,118
17,15,107
17,16,85
17,17,56
17,18,123
17,19,157
17,20,132
17,21,113
17,22,98
17,23,93
17,24,92
17,25,92
17,26,87
17,27,80
17,28,61
17,29,50
17,30,100
17,31,132
17,32,111
17,33,98
17,34,85
17,35,79
17,36,78
17,37,75
17,38,73
17,39,69
17,40,62
17,41,54
17,42,95
17,43,116
17,44,88
17,45,83
17,46,74
17,47,68
17,48,66
17,49,66
17,50,65
17,51,60
17,52,45
17,53,39
17,54,80
17,55,90
17,56,74
17,57,67
17,58,61
17,59,59
17,60,55
18,1,216
18,2,191
18,3,166
18,4,121
18,5,91
18,6,166
18,7,190
18,8,157
18,9,137
18,10,128
18,11,120
18,12,114
18,13,105
18,14,98
18,15,87
18,16,65
18,17,52
18,18,91
18,19,132
18,20,111
18,21,95
18,22,90
18,23,77
18,24,74
18,25,74
18,26,68
18,27,60
18,28,46
18,29,42
18,30,81
18,31,98
18,32,80
18,33,66
18,34,53
18,35,47
18,36,42
18,37,42
18,38,42
18,39,34
18,40,29
18,41,22
18,42,35
18,43,37
18,44,30
18,45,25
18,46,24
18,47,21
18,48,21
18,49,21
18,50,20
18,51,19
18,52,14
18,53,13
18,54,25
18,55,21
18,56,19
18,57,16
18,58,15
18,59,13
18,60,13
19,1,217
19,2,201
19,3,179
19,4,137
19,5,108
19,6,209
19,7,252
19,8,206
19,9,181
19,10,155
19,11,137
19,12,131
19,13,118
19,14,110
19,15,98
19,16,79
19,17,64
19,18,117
19,19,150
19,20,126
19,21,105
19,22,92
19,23,86
19,24,83
19,25,80
19,26,75
19,27,66
19,28,49
19,29,33
19,30,61
19,31,83
19,32,66
19,33,56
19,34,50
19,35,48
19,36,47
19,37,46
19,38,43
19,39,40
19,40,35
19,41,35
19,42,66
19,43,79
19,44,62
19,45,56
19,46,54
19,47,51
19,48,50
19,49,48
19,50,45
19,51,39
19,52,34
19,53,29
19,54,57
19,55,67
19,56,52
19,57,44
19,58,39
19,59,36
19,60,35
20,1,222
20,2,201
20,3,173
20,4,127
20,5,97
20,6,189
20,7,207
20,8,174
20,9,143
20,10,122
20,11,114
20,12,106
20,13,105
20,14,97
20,15,86
20,16,73
20,17,55
20,18,111
20,19,120
20,20,102
20,21,86
20,22,80
20,23,75
20,24,71
20,25,69
20,26,64
20,27,58
20,28,50
20,29,43
20,30,85
20,31,121
20,32,95
20,33,85
20,34,81
20,35,76
20,36,74
20,37,71
20,38,69
20,39,62
20,40,52
20,41,45
20,42,93
20,43,107
20,44,89
20,45,75
20,46,70
20,47,65
20,48,61
20,49,59
20,50,58
20,51,52
20,52,42
20,53,35
20,54,84
20,55,104
20,56,87
20,57,74
20,58,64
20,59,60
20,60,57
21,1,214
21,2,198
21,3,169
21,4,129
21,5,100
21,6,199
21,7,237
21,8,201
21,9,171
21,10,151
21,11,143
21,12,136
21,13,131
21,14,125
21,15,116
21,16,83
21,17,69
21,18,138
21,19,181
21,20,154
21,21,134
21,22,115
21,23,106
21,24,102
21,25,99
21,26,92
21,27,86
21,28,66
21,29,54
21,30,121
21,31,139
21,32,110
21,33,100
21,34,92
21,35,84
21,36,79
21,37,79
21,38,77
21,39,72
21,40,57
21,41,42
21,42,94
21,43,102
21,44,88
21,45,81
21,46,71
21,47,69
21,48,68
21,49,64
21,50,59
21,51,53
21,52,36
21,53,31
21,54,64
21,55,74
21,56,61
21,57,53
21,58,51
21,59,48
21,60,47
22,1,218
22,2,194
22,3,166
22,4,132
22,5,98
22,6,192
22,7,217
22,8,176
22,9,147
22,10,127
22,11,117
22,12,109
22,13,102
22,14,100
22,15,90
22,16,67
22,17,55
22,18,132
22,19,158
22,20,126
22,21,111
22,22,98
22,23,93
22,24,88
22,25,85
22,26,80
22,27,71
22,28,55
22,29,41
22,30,73
22,31,105
22,32,86
22,33,73
22,34,67
22,35,64
22,36,61
22,37,60
22,38,55
22,39,52
22,40,43
22,41,36
22,42,68
22,43,93
22,44,75
22,45,69
22,46,62
22,47,57
22,48,53
22,49,52
22,50,46
22,51,40
22,52,34
22,53,28
22,54,60
22,55,76
22,56,66
22,57,59
22,58,53
22,59,50
22,60,46
23,1,214
23,2,200
23,3,175
23,4,133
23,5,109
23,6,196
23,7,248
23,8,216
23,9,187
23,10,167
23,11,158
23,12,148
23,13,140
23,14,130
23,15,114
23,16,88
23,17,65
23,18,148
23,19,183
23,20,150
23,21,127
23,22,110
23,23,99
23,24,98
23,25,94
23,26,91
23,27,80
23,28,66
23,29,60
23,30,120
23,31,152
23,32,123
23,33,109
23,34,99
23,35,91
23,36,89
23,37,87
23,38,85
23,39,75
23,40,63
23,41,53
23,42,120
23,43,157
23,44,132
23,45,110
23,46,95
23,47,90
23,48,86
23,49,84
23,50,78
23,51,70
23,52,56
23,53,47
23,54,98
23,55,116
23,56,101
23,57,93
23,58,79
23,59,70
23,60,65
24,1,216
24,2,196
24,3,171
24,4,130
24,5,104
24,6,212
24,7,250
24,8,214
24,9,187
24,10,169
24,11,161
24,12,155
24,13,147
24,14,128
24,15,111
24,16,96
24,17,76
24,18,160
24,19,189
24,20,164
24,21,148
24,22,133
24,23,122
24,24,117
24,25,115
24,26,109
24,27,97
24,28,83
24,29,65
24,30,142
24,31,156
24,32,128
24,33,112
24,34,102
24,35,96
24,36,92
24,37,89
24,38,85
24,39,77
24,40,65
24,41,53
24,42,98
24,43,114
24,44,89
24,45,80
24,46,70
24,47,67
24,48,62
24,49,62
24,50,60
24,51,53
24,52,41
24,53,29
24,54,73
24,55,71
24,56,61
24,57,55
24,58,49
24,59,45
24,60,44
25,1,228
25,2,201
25,3,176
25,4,139
25,5,103
25,6,196
25,7,269
25,8,230
25,9,199
25,10,172
25,11,154
25,12,145
25,13,142
25,14,134
25,15,120
25,16,93
25,17,71
25,18,140
25,19,177
25,20,147
25,21,128
25,22,112
25,23,108
25,24,104
25,25,101
25,26,96
25,27,84
25,28,64
25,29,54
25,30,112
25,31,121
25,32,94
25,33,85
25,34,74
25,35,72
25,36,66
25,37,65
25,38,63
25,39,58
25,40,43
25,41,33
25,42,52
25,43,82
25,44,63
25,45,56
25,46,47
25,47,41
25,48,38
25,49,37
25,50,37
25,51,35
25,52,29
25,53,26
25,54,52
25,55,50
25,56,45
25,57,44
25,58,41
25,59,38
25,60,37
26,1,217
26,2,198
26,3,169
26,4,129
26,5,109
26,6,206
26,7,263
26,8,213
26,9,182
26,10,165
26,11,152
26,12,142
26,13,141
26,14,129
26,15,116
26,16,94
26,17,77
26,18,146
26,19,190
26,20,157
26,21,136
26,22,120
26,23,112
26,24,109
26,25,108
26,26,97
26,27,90
26,28,82
26,29,61
26,30,131
26,31,155
26,32,130
26,33,120
26,34,99
26,35,91
26,36,89
26,37,87
26,38,85
26,39,81
26,40,64
26,41,52
26,42,95
26,43,129
26,44,110
26,45,101
26,46,93
26,47,86
26,48,84
26,49,82
26,50,77
26,51,63
26,52,52
26,53,44
26,54,95
26,55,106
26,56,83
26,57,79
26,58,72
26,59,69
26,60,66
27,1,217
27,2,200
27,3,167
27,4,129
27,5,93
27,6,194
27,7,217
27,8,179
27,9,146
27,10,130
27,11,121
27,12,115
27,13,113
27,14,108
27,15,91
27,16,74
27,17,56
27,18,124
27,19,140
27,20,121
27,21,102
27,22,95
27,23,90
27,24,84
27,25,84
27,26,79
27,27,66
27,28,58
27,29,42
27,30,88
27,31,107
27,32,85
27,33,73
27,34,64
27,35,61
27,36,59
27,37,56
27,38,52
27,39,48
27,40,41
27,41,31
27,42,50
27,43,67
27,44,56
27,45,53
27,46,46
27,47,41
27,48,39
27,49,38
27,50,34
27,51,32
27,52,25
27,53,19
27,54,35
27,55,42
27,56,39
27,57,37
27,58,31
27,59,30
27,60,28
28,1,220
28,2,198
28,3,177
28,4,136
28,5,107
28,6,218
28,7,235
28,8,197
28,9,168
28,10,152
28,11,136
28,12,124
28,13,121
28,14,120
28,15,110
28,16,89
28,17,69
28,18,127
28,19,160
28,20,136
28,21,119
28,22,108
28,23,102
28,24,101
28,25,96
28,26,90
28,27,82
28,28,68
28,29,58
28,30,116
28,31,143
28,32,120
28,33,108
28,34,99
28,35,91
28,36,90
28,37,84
28,38,82
28,39,76
28,40,65
28,41,51
28,42,104
28,43,125
28,44,101
28,45,87
28,46,74
28,47,70
28,48,67
28,49,66
28,50,62
28,51,58
28,52,51
28,53,41
28,54,78
28,55,110
28,56,76
28,57,64
28,58,50
28,59,47
28,60,44
29,1,213
29,2,197
29,3,163
29,4,128
29,5,101
29,6,202
29,7,254
29,8,209
29,9,182
29,10,157
29,11,147
29,12,139
29,13,134
29,14,126
29,15,118
29,16,94
29,17,74
29,18,185
29,19,218
29,20,180
29,21,162
29,22,148
29,23,139
29,24,135
29,25,130
29,26,127
29,27,118
29,28,91
29,29,78
29,30,143
29,31,179
29,32,144
29,33,124
29,34,109
29,35,103
29,36,96
29,37,95
29,38,91
29,39,77
29,40,62
29,41,50
29,42,103
29,43,126
29,44,102
29,45,91
29,46,85
29,47,80
29,48,75
29,49,68
29,50,62
29,51,52
29,52,49
29,53,43
29,54,77
29,55,95
29,56,75
29,57,63
29,58,57
29,59,54
29,60,50
30,1,218
30,2,199
30,3,176
30,4,135
30,5,100
30,6,180
30,7,227
30,8,184
30,9,154
30,10,136
30,11,128
30,12,124
30,13,118
30,14,108
30,15,91
30,16,73
30,17,55
30,18,103
30,19,114
30,20,97
30,21,80
30,22,74
30,23,67
30,24,63
30,25,63
30,26,60
30,27,54
30,28,40
30,29,34
30,30,73
30,31,88
30,32,70
30,33,63
30,34,55
30,35,51
30,36,48
30,37,46
30,38,44
30,39,43
30,40,38
30,41,31
30,42,67
30,43,80
30,44,62
30,45,55
30,46,47
30,47,46
30,48,44
30,49,41
30,50,41
30,51,39
30,52,30
30,53,26
30,54,50
30,55,64
30,56,52
30,57,46
30,58,41
30,59,39
30,60,39
31,1,224
31,2,190
31,3,165
31,4,126
31,5,89
31,6,177
31,7,217
31,8,182
31,9,159
31,10,143
31,11,134
31,12,133
31,13,127
31,14,118
31,15,105
31,16,84
31,17,64
31,18,121
31,19,144
31,20,121
31,21,106
31,22,91
31,23,86
31,24,83
31,25,82
31,26,81
31,27,72
31,28,56
31,29,45
31,30,99
31,31,105
31,32,82
31,33,67
31,34,56
31,35,54
31,36,50
31,37,49
31,38,47
31,39,42
31,40,34
31,41,28
31,42,60
31,43,79
31,44,70
31,45,60
31,46,52
31,47,47
31,48,47
31,49,45
31,50,43
31,51,39
31,52,30
31,53,23
31,54,41
31,55,44
31,56,41
31,57,38
31,58,34
31,59,32
31,60,31
32,1,224
32,2,208
32,3,173
32,4,137
32,5,107
32,6,197
32,7,226
32,8,193
32,9,170
32,10,155
32,11,140
32,12,133
32,13,127
32,14,116
32,15,103
32,16,84
32,17,68
32,18,128
32,19,151
32,20,128
32,21,107
32,22,98
32,23,92
32,24,86
32,25,85
32,26,81
32,27,73
32,28,58
32,29,44
32,30,88
32,31,92
32,32,74
32,33,64
32,34,55
32,35,54
32,36,52
32,37,51
32,38,48
32,39,45
32,40,32
32,41,24
32,42,47
32,43,67
32,44,50
32,45,44
32,46,38
32,47,38
32,48,38
32,49,38
32,50,35
32,51,33
32,52,28
32,53,22
32,54,43
32,55,52
32,56,45
32,57,37
32,58,32
32,59,30
32,60,29
33,1,218
33,2,200
33,3,174
33,4,133
33,5,104
33,6,191
33,7,237
33,8,205
33,9,180
33,10,156
33,11,143
33,12,131
33,13,127
33,14,116
33,15,104
33,16,83
33,17,69
33,18,127
33,19,177
33,20,147
33,21,129
33,22,117
33,23,107
33,24,104
33,25,102
33,26,97
33,27,92
33,28,73
33,29,62
33,30,106
33,31,126
33,32,105
33,33,96
33,34,91
33,35,85
33,36,77
33,37,77
33,38,73
33,39,67
33,40,57
33,41,47
33,42,86
33,43,93
33,44,79
33,45,70
33,46,59
33,47,50
33,48,48
33,49,46
33,50,45
33,51,41
33,52,34
33,53,33
33,54,68
33,55,74
33,56,66
33,57,57
33,58,50
33,59,48
33,60,46
34,1,220
34,2,193
34,3,159
34,4,118
34,5,88
34,6,169
34,7,201
34,8,164
34,9,145
34,10,131
34,11,127
34,12,117
34,13,114
34,14,105
34,15,97
34,16,74
34,17,63
34,18,122
34,19,148
34,20,119
34,21,99
34,22,85
34,23,81
34,24,78
34,25,75
34,26,71
34,27,68
34,28,53
34,29,42
34,30,92
34,31,109
34,32,81
34,33,72
34,34,67
34,35,64
34,36,61
34,37,58
34,38,57
34,39,54
34,40,40
34,41,35
34,42,59
34,43,78
34,44,67
34,45,57
34,46,51
34,47,48
34,48,47
34,49,45
34,50,43
34,51,38
34,52,26
34,53,19
34,54,37
34,55,45
34,56,37
34,57,32
34,58,29
34,59,27
34,60,26
35,1,221
35,2,199
35,3,173
35,4,134
35,5,107
35,6,206
35,7,247
35,8,201
35,9,173
35,10,156
35,11,143
35,12,141
35,13,135
35,14,129
35,15,116
35,16,96
35,17,71
35,18,140
35,19,161
35,20,141
35,21,126
35,22,120
35,23,115
35,24,107
35,25,107
35,26,101
35,27,86
35,28,67
35,29,50
35,30,113
35,31,131
35,32,106
35,33,88
35,34,76
35,35,71
35,36,67
35,37,64
35,38,62
35,39,58
35,40,49
35,41,42
35,42,90
35,43,103
35,44,83
35,45,68
35,46,63
35,47,57
35,48,57
35,49,56
35,50,55
35,51,52
35,52,43
35,53,31
35,54,61
35,55,69
35,56,57
35,57,50
35,58,40
35,59,38
35,60,37
36,1,223
36,2,196
36,3,166
36,4,122
36,5,96
36,6,191
36,7,232
36,8,188
36,9,160
36,10,146
36,11,133
36,12,123
36,13,119
36,14,104
36,15,93
36,16,68
36,17,54
36,18,110
36,19,134
36,20,116
36,21,103
36,22,91
36,23,83
36,24,74
36,25,73
36,26,70
36,27,62
36,28,49
36,29,42
36,30,84
36,31,104
36,32,85
36,33,75
36,34,66
36,35,63
36,36,61
36,37,60
36,38,59
36,39,55
36,40,46
36,41,36
36,42,71
36,43,83
36,44,70
36,45,59
36,46,51
36,47,47
36,48,44
36,49,42
36,50,42
36,51,39
36,52,33
36,53,30
36,54,67
36,55,79
36,56,63
36,57,56
36,58,49
36,59,47
36,60,46
37,1,219
37,2,199
37,3,171
37,4,131
37,5,104
37,6,203
37,7,237
37,8,201
37,9,171
37,10,151
37,11,143
37,12,136
37,13,133
37,14,126
37,15,115
37,16,96
37,17,71
37,18,141
37,19,164
37,20,136
37,21,117
37,22,107
37,23,94
37,24,91
37,25,91
37,26,88
37,27,76
37,28,59
37,29,49
37,30,97
37,31,117
37,32,97
37,33,92
37,34,77
37,35,74
37,36,69
37,37,69
37,38,67
37,39,57
37,40,51
37,41,43
37,42,75
37,43,96
37,44,76
37,45,66
37,46,63
37,47,59
37,48,57
37,49,55
37,50,51
37,51,49
37,52,41
37,53,32
37,54,63
37,55,65
37,56,54
37,57,51
37,58,45
37,59,40
37,60,38
38,1,227
38,2,202
38,3,176
38,4,134
38,5,101
38,6,202
38,7,242
38,8,205
38,9,176
38,10,150
38,11,138
38,12,132
38,13,123
38,14,119
38,15,104
38,16,91
38,17,74
38,18,141
38,19,179
38,20,152
38,21,128
38,22,118
38,23,109
38,24,105
38,25,104
38,26,96
38,27,90
38,28,69
38,29,59
38,30,114
38,31,140
38,32,115
38,33,101
38,34,86
38,35,82
38,36,79
38,37,76
38,38,72
38,39,66
38,40,59
38,41,51
38,42,107
38,43,124
38,44,96
38,45,87
38,46,75
38,47,69
38,48,64
38,49,63
38,50,58
38,51,50
38,52,37
38,53,27
38,54,51
38,55,65
38,56,53
38,57,47
38,58,41
38,59,40
38,60,38
39,1,225
39,2,207
39,3,188
39,4,159
39,5,127
39,6,273
39,7,326
39,8,275
39,9,252
39,10,226
39,11,209
39,12,196
39,13,183
39,14,171
39,15,158
39,16,122
39,17,99
39,18,189
39,19,241
39,20,198
39,21,173
39,22,155
39,23,144
39,24,136
39,25,134
39,26,126
39,27,119
39,28,96
39,29,76
39,30,151
39,31,175
39,32,136
39,33,124
39,34,109
39,35,100
39,36,98
39,37,97
39,38,92
39,39,85
39,40,63
39,41,51
39,42,103
39,43,119
39,44,97
39,45,81
39,46,74
39,47,71
39,48,68
